,Name,url,lat,lon,Location,Phone
37,Ministop -  Nguyễn Chí Thanh ,"https://www.google.com/maps/place/Ministop+-+Nguy%E1%BB%85n+Ch%C3%AD+Thanh/@10.7589818,106.6625936,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f00726e7cf3:0xe89049e4163b538!8m2!3d10.7589765!4d106.6651685!16s%2Fg%2F11vk9g9hfq?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7589818,106.6625936,"157 - 157A Nguyễn Chí Thanh, Phường 12, Quận 05, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 3622
38,Ministop -  Bùi Văn Ba ,"https://www.google.com/maps/place/Ministop+B%C3%B9i+V%C4%83n+Ba/@10.7505819,106.7325252,17z/data=!3m1!4b1!4m6!3m5!1s0x317525005c8c9b25:0x4b0db4747142f9e!8m2!3d10.7505766!4d106.7351001!16s%2Fg%2F11vyj5ms1v?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7505819,106.7325252,"208 Bùi Văn Ba, Khu phố 2, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 7045
39,Ministop -  Cityland Park Hills 2 ,"https://www.google.com/maps/place/Ministop/@10.8368383,106.6649755,17z/data=!3m1!4b1!4m6!3m5!1s0x3175292161caf477:0x479077db8b93dede!8m2!3d10.836833!4d106.6675504!16s%2Fg%2F11ftwg106f?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8368383,106.6649755,"Lô thương mại TMDV03 tại tầng 1, địa chỉ số 0.08 Chung cư CH3, Đường số 8, Khu dân cư Cityland, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 0912619489
40,Ministop -  Khu dân cư Vĩnh Lộc ,"https://www.google.com/maps/place/Ministop+-+S228+Khu+D%C3%A2n+C%C6%B0+V%C4%A9nh+L%E1%BB%99c+-+%C4%90%C6%B0%E1%BB%9Dng+S%E1%BB%91+8/@10.8043218,106.3053079,11z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgS2h1IGTDom4gY8awIFbEqW5oIEzhu5ljIA!3m6!1s0x31752bd600f0d39d:0x18722e932b402d1d!8m2!3d10.8043218!4d106.593699!15sCiVNaW5pc3RvcCAtICBLaHUgZMOibiBjxrAgVsSpbmggTOG7mWMgIgOIAQFaIyIhbWluaXN0b3Aga2h1IGTDom4gY8awIHbEqW5oIGzhu5ljkgENZ3JvY2VyeV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQycHJNMlZIZUhOYVJYUnpVa2RrV1ZadWNFOU9iRlpaWTBWR1NGbHRZeEFC4AEA-gEECAAQQQ!16s%2Fg%2F11vl501_f7?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8043218,106.3053079,"01 Đường số 8, Khu dân cư Vĩnh Lộc, Khu phố 4, Phường Bình Hưng Hòa B, Quận Bình Tân, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 5987
41,Ministop -  Lạc Long Quân 3 ,"https://www.google.com/maps/place/Ministop+L%E1%BA%A1c+Long+Qu%C3%A2n/@10.7803956,106.6386922,14z/data=!4m10!1m2!2m1!1sMinistop+-++La%CC%A3c+Long+Qu%C3%A2n+3+!3m6!1s0x31752f0021a4c275:0xe0b827355610deaa!8m2!3d10.7709861!4d106.6451441!15sCh9NaW5pc3RvcCAtICBMYcyjYyBMb25nIFF1w6JuIDMgIgOIAQFaHSIbbWluaXN0b3AgbOG6oWMgbG9uZyBxdcOibiAzkgERY29udmVuaWVuY2Vfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUjNka3A2UkhaM1JSQULgAQD6AQQIABBJ!16s%2Fg%2F11vm9ntpzn?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7803956,106.6386922,"353 Lạc Long Quân, Phường 05, Quận 11, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9627
42,Ministop -  Đất Mới ,"https://www.google.com/maps/place/MINISTOP+-+S227+-+%C4%90%E1%BA%A5t+M%E1%BB%9Bi/@10.7726162,106.6065031,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d003fbf1593:0x28173fc666ce9a84!8m2!3d10.7726109!4d106.609078!16s%2Fg%2F11ld86x5_s?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7726162,106.6065031,"367 Đất Mới, Khu phố 5, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3622 1848
43,Ministop -  Phạm Văn Bạch ,"https://www.google.com/maps/place/Ministop+Ph%E1%BA%A1m+V%C4%83n+B%E1%BA%A1ch/@10.8358562,106.6417647,17z/data=!3m1!4b1!4m6!3m5!1s0x317529ee3567db43:0x9ff2b44d0824817!8m2!3d10.8358509!4d106.6443396!16s%2Fg%2F11vkrk5n3r?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8358562,106.6417647,"997 Phạm Văn Bạch, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 2946
44,Ministop -  Cao ốc Re ,"https://www.google.com/maps/place/MINISTOP+-+S225+-+Cao+%E1%BB%91c+Res11/@10.763596,106.4976362,12z/data=!4m10!1m2!2m1!1sMinistop+-++Cao+%E1%BB%91c+Re+!3m6!1s0x31752f001e56f52f:0xc470499605e6a34d!8m2!3d10.763596!4d106.6418318!15sChhNaW5pc3RvcCAtICBDYW8g4buRYyBSZSAiA4gBAVoWIhRtaW5pc3RvcCBjYW8g4buRYyByZZIBEWNvbnZlbmllbmNlX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWTVgwbDJTbEE0YjJKTFJGRkJFQUXgAQD6AQQIABAy!16s%2Fg%2F11vs7pg277?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.763596,106.4976362,"Tầng 1&2 – TMDV 03 – Cao ốc RES11, 205 Lạc Long Quân, Phường 03, Quận 11, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 7719
45,Ministop -  Phan Văn Đạt ,"https://www.google.com/maps/place/Mini+Stop/@10.7752188,106.7025143,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fc70da97fa1:0xd2289a13ec3f93eb!8m2!3d10.7752135!4d106.7050892!16s%2Fg%2F11vdjhvrqr?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7752188,106.7025143,"13 Phan Văn Đạt, Phường Bến Nghé, Quận 01, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3510 0838
46,Ministop -  Lý Tự Trọng 3 ,"https://www.google.com/maps/place/Ministop+-+L%C3%BD+T%E1%BB%B1+Tr%E1%BB%8Dng+3/@10.7739983,106.6941487,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8dbc2e05d7:0x600a77e7b74b25b7!8m2!3d10.773993!4d106.6967236!16s%2Fg%2F11y1htdjpk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7739983,106.6941487,"126 Lý Tự Trọng, Phường Bến Thành, Quận 01, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9447
47,Ministop -  Tân Quý 2 ,"https://www.google.com/maps/place/MINISTOP+S222+-+T%C3%82N+QU%C3%9D/@10.7985708,106.5985228,15z/data=!4m10!1m2!2m1!1sMinistop+-++T%C3%A2n+Qu%C3%BD+2+!3m6!1s0x31752d2b15655bfb:0xf4f9499f1bfde7e4!8m2!3d10.7915978!4d106.6206046!15sChhNaW5pc3RvcCAtICBUw6JuIFF1w70gMiAiA4gBAVoWIhRtaW5pc3RvcCB0w6JuIHF1w70gMpIBDWdyb2Nlcnlfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRzU1UweU5WWmlTR2hwVkZkNFRsZHVVa3BaV0VFMFZHeEdjVk5yUlJBQuABAPoBBQjMAxAz!16s%2Fg%2F11vkh1l_yf?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7985708,106.5985228,"192 - 194 Tân Quý, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 5590
48,Ministop -  Trần Bình Trọng ,"https://www.google.com/maps/place/MINISTOP/@10.8127108,106.6854112,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s%2Fg%2F11krtx7b82?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8127108,106.6854112,"52G Trần Bình Trọng, Phường 05, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3515 6095
49,Ministop -  Lạc Long Quân 2 ,"https://www.google.com/maps/place/Ministop/@10.7584277,106.6285461,16z/data=!4m10!1m2!2m1!1sMinistop+-++L%E1%BA%A1c+Long+Qu%C3%A2n+2+!3m6!1s0x31752f004b385379:0x6d5e311330b9df99!8m2!3d10.7584277!4d106.6375583!15sCh9NaW5pc3RvcCAtICBM4bqhYyBMb25nIFF1w6JuIDIgIgOIAQFaHSIbbWluaXN0b3AgbOG6oWMgbG9uZyBxdcOibiAykgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnVjMDFJYTFsM0VBReABAPoBBAgAEEI!16s%2Fg%2F11vjw13q0c?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7584277,106.6285461,"109 Lạc Long Quân, Phường 01, Quận 11, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 4151
50,Ministop -  Thành Thái 3 ,"https://www.google.com/maps/place/MINISTOP+Viet+Nam/@10.7693551,106.6481344,15z/data=!4m10!1m2!2m1!1sMinistop+-++Th%C3%A0nh+Th%C3%A1i+3+!3m6!1s0x31752f4a191cb8df:0xf20c5ed312e9ed1a!8m2!3d10.7693551!4d106.6661588!15sChtNaW5pc3RvcCAtICBUaMOgbmggVGjDoWkgMyAiA4gBAVoZIhdtaW5pc3RvcCB0aMOgbmggdGjDoWkgM5IBEWNvbnZlbmllbmNlX3N0b3JlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4a1dXRnFWazFPYTNCclZrUnNTRTR3YnpWaVIwa3lURlZvZFV4WFl4QULgAQD6AQQIABA6!16s%2Fg%2F11v3q6mrcy?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7693551,106.6481344,"5 Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3622 1890
51,Ministop -  Mã Lò ,"https://www.google.com/maps/place/MNS+M%C3%A3+L%C3%B2/@10.7647236,106.604005,21z/data=!4m6!3m5!1s0x31752d0053e378cd:0xd2294277bff55dce!8m2!3d10.7648218!4d106.6041478!16s%2Fg%2F11vt0m6b3z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7647236,106.604005,"168 Mã Lò, Khu phố 2, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 8400
52,Ministop -  Lê Văn Thọ ,"https://www.google.com/maps/place/MiniStop+l%C3%AA+v%C4%83n+th%E1%BB%8D/@10.8458857,106.6534872,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgTMOqIFbEg24gVGjhu40g!3m6!1s0x317529004fb9e7a9:0x6e9b0c45a3460be7!8m2!3d10.8454085!4d106.6571299!15sChtNaW5pc3RvcCAtICBMw6ogVsSDbiBUaOG7jSAiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3Jl4AEA!16s%2Fg%2F11y43t68sr?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8458857,106.6534872,"314 Lê Văn Thọ, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 2762
53,Ministop -  Lê Đức Thọ 2 ,"https://www.google.com/maps/place/Ministop/@10.8541806,106.639089,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgTMOqIMSQ4bupYyBUaOG7jSAyIA!3m6!1s0x3175297c7530748f:0xa0e494ffd4ec42c6!8m2!3d10.8541806!4d106.6571134!15sCh9NaW5pc3RvcCAtICBMw6ogxJDhu6ljIFRo4buNIDIgIgOIAQFaHSIbbWluaXN0b3AgbMOqIMSR4bupYyB0aOG7jSAykgENZ3JvY2VyeV9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSRWFFcE1iMVJCRUFF4AEA-gEECAoQFA!16s%2Fg%2F11v4jglpwz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8541806,106.639089,"1177 Lê Đức Thọ, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 2745
54,Ministop -  Cư Xá Lữ Gia ,"https://www.google.com/maps/place/Mini+Stop/@10.7718141,106.6546337,21z/data=!4m15!1m8!3m7!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!2zNzdCIMSQxrDhu51uZyBT4buRIDIsIFBoxrDhu51uZyAxNSwgUXXhuq1uIDExLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmg!3b1!8m2!3d10.7718043!4d106.6546874!16s%2Fg%2F11t40gjcm9!3m5!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!16s%2Fg%2F11l5x2kb43?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7718141,106.6546337,"77B Đường số 2 Cư Xá Lữ Gia, Phường 15, Quận 11, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 6285
55,Ministop -  Bệnh Viện Quân Y 175 ,"https://www.google.com/maps/place/Ministop+B%E1%BB%87nh+vi%E1%BB%87n+qu%C3%A2n+y/@10.8164496,106.6776773,17z/data=!3m1!4b1!4m6!3m5!1s0x31752996cb1c03a9:0x5bf536fd3cd97bb!8m2!3d10.8164443!4d106.6802522!16s%2Fg%2F11vj6xbj37?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8164496,106.6776773,"786 Nguyễn Kiệm, Phường 03, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 2817
56,Ministop -  Tân Kỳ Tân Quý 2 ,"https://www.google.com/maps/place/Ministop+S210+-+446+T%C3%A2n+K%E1%BB%B3+T%C3%A2n+Qu%C3%BD/@10.7985761,106.6139723,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b2d5ecd5969:0x2616307ab6825485!8m2!3d10.7985708!4d106.6165472!16s%2Fg%2F11kqrg8sk2?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7985761,106.6139723,"446 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 8695
57,Ministop -  One Verandah ,"https://www.google.com/maps/place/Ministop+One+Verandah/@10.7769014,106.748999,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s%2Fg%2F11vpdlvtwk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7769014,106.748999,"Cửa hàng thương mại số SH11 và SH12, Dự án One Verandah, số 02 đường Bát Nàn, Khu phố 01, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 7816
58,Ministop -  Đường số 01 ,"https://www.google.com/maps/place/Ministop+%C4%91%C6%B0%E1%BB%9Dng+s%E1%BB%91+1/@10.8458136,106.0846043,10z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDGsOG7nW5nIHPhu5EgMDEg!3m6!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!15sCh5NaW5pc3RvcCAtICDEkMaw4budbmcgc-G7kSAwMSAiA4gBAVocIhptaW5pc3RvcCDEkcaw4budbmcgc-G7kSAwMZIBEWNvbnZlbmllbmNlX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSmFsTm5TVWhFTjNSUVNrZEJFQUXgAQD6AQQIHBAg!16s%2Fg%2F11wq97szbh?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8458136,106.0846043,"107 Đường số 01, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 6390
59,Ministop -  Âu Cơ 3 ,"https://www.google.com/maps/place/MINISTOP/@10.7877174,106.6191409,13z/data=!4m10!1m2!2m1!1sMinistop+-++%C3%82u+C%C6%A1+3+!3m6!1s0x31752f152cddb775:0x12da2d3da54b7a75!8m2!3d10.7755593!4d106.6506395!15sChZNaW5pc3RvcCAtICDDgnUgQ8ahIDMgIgOIAQFaFCISbWluaXN0b3Agw6J1IGPGoSAzkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVUnZOMDFETFVaUkVBReABAPoBBAgAEEk!16s%2Fg%2F11kk4jxrwl?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7877174,106.6191409,"5/7A Âu Cơ, Phường 09, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 7917
60,Ministop -  Vườn Lài 3 ,"https://www.google.com/maps/place/MINISTOP/@10.786184,106.6245183,17z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMjIxLzQwIMSQLiBWxrDhu51uIEzDoGk!3m6!1s0x31752d007d1f8081:0xdc538786fe2be196!8m2!3d10.786184!4d106.6290244!15sCiBtaW5pc3RvcCAyMjEvNDAgxJAuIFbGsOG7nW4gTMOgaSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmXgAQA!16s%2Fg%2F11vr9xdwrw?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.786184,106.6245183,"221/40 Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 7927
61,Ministop -  Lý Tự Trọng 2 ,"https://www.google.com/maps/place/Ministop+-+L%C3%BD+T%E1%BB%B1+Tr%E1%BB%8Dng+2/@10.7742444,106.6950615,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f5ee2a6f757:0x231cc6dfc458fd6!8m2!3d10.7742391!4d106.6976364!16s%2Fg%2F11svfntrzy?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7742444,106.6950615,"101A Lý Tự Trọng, Phường Bến Thành, Quận 01, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 7827
62,Ministop -  Thạch Thị Thanh ,"https://www.google.com/maps/place/MINISTOP+TH%E1%BA%A0CH+TH%E1%BB%8A+THANH/@10.790455,106.6895403,17z/data=!3m1!4b1!4m6!3m5!1s0x31752977661ab321:0xe94825b4124fd61!8m2!3d10.7904497!4d106.6921152!16s%2Fg%2F11ks077jsc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.790455,106.6895403,"55 Thạch Thị Thanh, Phường Tân Định, Quận 01, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3535 8719
63,Ministop -  Nguyễn Văn Khối ,"https://www.google.com/maps/place/Ministop/@10.8451488,106.6515686,17z/data=!3m1!4b1!4m6!3m5!1s0x317529f2a90c65dd:0x1e4becc9eae70918!8m2!3d10.8451435!4d106.6541435!16s%2Fg%2F11stbfx6yg?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8451488,106.6515686,"220/82 Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh",Số điện thoại: (028) 35357819
64,Ministop -  Lý Thánh Tông ,"https://www.google.com/maps/place/Ministop+L%C3%BD+Th%C3%A1nh+T%C3%B4ng+-+S200/@10.7670707,106.6274667,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s%2Fg%2F11st68zc7k?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7670707,106.6274667,"46 Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9817
65,Ministop -  Đường số 28 ,"https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+ti%E1%BB%87n+l%E1%BB%A3i+ministop/@10.8437927,106.6785195,17z/data=!3m1!4b1!4m6!3m5!1s0x317529001bc1daaf:0xb594d98674f820e0!8m2!3d10.8437874!4d106.6810944!16s%2Fg%2F11stdssk6c?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8437927,106.6785195,"143 Đường số 28, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3535 7607
66,Ministop -  Đường số 59 ,"https://www.google.com/maps/place/83+%C4%90.+59,+Ph%C6%B0%E1%BB%9Dng+14,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8573779,106.6325592,15z/data=!3m1!4b1!4m10!1m2!2m1!1zODMgxJDGsOG7nW5nIHPhu5EgNTksIFBoxrDhu51uZyAxNCwgUXXhuq1uIEfDsiBW4bqlcCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5o!3m6!1s0x317529eacb1a38db:0xa51d372609b0e70d!8m2!3d10.8573574!4d106.6510133!15sClE4MyDEkMaw4budbmcgc-G7kSA1OSwgUGjGsOG7nW5nIDE0LCBRdeG6rW4gR8OyIFbhuqVwLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmiSAQpzdWJwcmVtaXNl4AEA!16s%2Fg%2F11tj3lm_r6?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8573779,106.6325592,"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3535 2965
67,Ministop -  Huỳnh Văn Nghệ ,"https://www.google.com/maps/place/Ministop+Hu%E1%BB%B3nh+V%C4%83n+Ngh%E1%BB%87/@10.8297189,106.636088,17z/data=!3m1!4b1!4m6!3m5!1s0x3175291691bb0c3b:0x3184fba11b21278a!8m2!3d10.8297136!4d106.6386629!16s%2Fg%2F11kqrggtpc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8297189,106.636088,"96 Huỳnh Văn Nghệ, Phường 15 Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9976
68,Ministop -  Thạch Lam 2 ,"https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s%2Fg%2F11txfbgz5_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7790501,106.6248131,"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9529
69,Ministop -  Trịnh Đình Trọng 2 ,"https://www.google.com/maps/place/MINISTOP/@10.7756205,106.6368303,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4fe6ee2313:0x6c3cda2241cdcb63!8m2!3d10.7756152!4d106.6394052!16s%2Fg%2F11tjzm689g?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7756205,106.6368303,"270A - 272 Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9985
70,Ministop -  Bùi Quang Là ,"https://www.google.com/maps/place/MINISTOP/@10.8350651,106.6369839,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11jt4g1qq0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8350651,106.6369839,"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 6718
71,Ministop -  Topaz City ,"https://www.google.com/maps/place/Ministop/@10.7378986,106.6434386,14z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgTMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIEIxIHThuqduZyAxLCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLg!3m6!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!15sCo4BbWluaXN0b3AgTMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIEIxIHThuqduZyAxLCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWooBIocBbWluaXN0b3AgbMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIGIxIHThuqduZyAxIGNodW5nIGPGsCB0b3BheiBjaXR5IDM5IGNhbyBs4buXIHBoxrDhu51uZyAwNCBxdeG6rW4gMDggdGjDoG5oIHBo4buRIGjhu5MgY2jDrSBtaW5okgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFTTkdGclJqUlpWRVY0WlcxYU1XRkhiRlpSVmsxMFRGaENVbEl3UlJBQuABAPoBBAgAEEQ!16s%2Fg%2F11tspyl5t4?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7378986,106.6434386,"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 8677
72,Ministop -  Bàu Cát ,"https://www.google.com/maps/place/MINISTOP/@10.7906718,106.6437864,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fd8f8f5d77b:0x6be2f87b8e291eb6!8m2!3d10.7906665!4d106.6463613!16s%2Fg%2F11js_wyd24?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7906718,106.6437864,"307A – 307B – 307C Bàu Cát, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9049
